# hmc_error
0.050620
0.067617
0.075308
0.084757
0.098974
0.118338
0.148658
0.196754
0.283933
0.370068
0.489757
0.625410
0.700592
0.547926
0.208300
0.194388
0.181013
0.183395
0.184146
0.178799
0.170930
0.161585
0.141218
0.118425
0.089404
0.080967
0.290954
0.246835
0.134812
0.204080
